"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230704","3호선","경복궁(정부서울청사)","22158","21746","20230707"
"20230704","3호선","경찰병원","8281","8343","20230707"
"20230704","공항철도 1호선","계양","13316","12452","20230707"
"20230704","5호선","고덕","11233","10946","20230707"
"20230704","6호선","고려대(종암)","8826","8716","20230707"
"20230704","수인선","고색","5330","4962","20230707"
"20230704","9호선","고속터미널","13798","17916","20230707"
"20230704","3호선","고속터미널","43508","40326","20230707"
"20230704","7호선","고속터미널","16263","14422","20230707"
"20230704","안산선","고잔","9048","8462","20230707"
"20230704","경의선","곡산","634","692","20230707"
"20230704","경강선","곤지암","2289","2232","20230707"
"20230704","6호선","공덕","20613","20198","20230707"
"20230704","경의선","공덕","4308","3521","20230707"
"20230704","5호선","공덕","15914","16762","20230707"
"20230704","공항철도 1호선","공덕","2822","3679","20230707"
"20230704","7호선","공릉(서울과학기술대)","12583","12512","20230707"
"20230704","9호선","공항시장","3072","3465","20230707"
"20230704","공항철도 1호선","공항화물청사","2304","2552","20230707"
"20230704","과천선","과천","6889","6676","20230707"
"20230704","경부선","관악","7676","7322","20230707"
"20230704","신림선","관악산(서울대)","2665","2678","20230707"
"20230704","5호선","광나루(장신대)","14368","13200","20230707"
"20230704","경부선","광명","3690","3360","20230707"
"20230704","7호선","광명사거리","20863","20538","20230707"
"20230704","경원선","광운대","8082","7625","20230707"
"20230704","5호선","광화문(세종문화회관)","36167","36414","20230707"
"20230704","6호선","광흥창(서강)","10300","10217","20230707"
"20230704","3호선","교대(법원.검찰청)","17870","10788","20230707"
"20230704","2호선","교대(법원.검찰청)","34831","41271","20230707"
"20230704","경부선","구로","18279","18540","20230707"
"20230704","2호선","구로디지털단지","62669","61798","20230707"
"20230704","분당선","구룡","2896","2781","20230707"
"20230704","중앙선","구리","13963","14146","20230707"
"20230704","9호선","구반포","1243","1227","20230707"
"20230704","6호선","구산","8514","6685","20230707"
"20230704","분당선","구성","5297","5595","20230707"
"20230704","2호선","구의(광진구청)","26138","25654","20230707"
"20230704","경인선","구일","8640","8897","20230707"
"20230704","3호선","구파발","22885","22075","20230707"
"20230704","중앙선","국수","734","717","20230707"
"20230704","9호선","국회의사당","19639","19403","20230707"
"20230704","5호선","군자(능동)","12017","12904","20230707"
"20230704","7호선","군자(능동)","15815","13022","20230707"
"20230704","경부선","군포","7716","7612","20230707"
"20230704","경춘선","굴봉산","142","124","20230707"
"20230704","5호선","굽은다리(강동구민회관앞)","10466","10057","20230707"
"20230704","경춘선","금곡","1590","1539","20230707"
"20230704","경의선","금릉","5343","5174","20230707"
"20230704","경부선","금정","28283","28689","20230707"
"20230704","경부선","금천구청","11527","11819","20230707"
"20230704","경의선","금촌","6316","6353","20230707"
"20230704","3호선","금호","8364","7927","20230707"
"20230704","분당선","기흥","10748","10052","20230707"
"20230704","5호선","길동","8711","8948","20230707"
"20230704","4호선","길음","22128","22167","20230707"
"20230704","경춘선","김유정","307","333","20230707"
"20230704","서해선","김포공항","2239","2868","20230707"
"20230704","9호선","김포공항","6945","10700","20230707"
"20230704","공항철도 1호선","김포공항","10739","6099","20230707"
"20230704","5호선","김포공항","8735","7403","20230707"
"20230704","5호선","까치산","29601","28819","20230707"
"20230704","2호선","낙성대(강감찬)","29062","28486","20230707"
"20230704","7호선","남구로","16916","17954","20230707"
"20230704","수인선","남동인더스파크","2436","2736","20230707"
"20230704","3호선","남부터미널(예술의전당)","31373","31701","20230707"
"20230704","7호선","남성","12020","11629","20230707"
"20230704","경부선","남영","10321","10868","20230707"
"20230704","8호선","남위례","7312","7421","20230707"
"20230704","경춘선","남춘천","2285","2299","20230707"
"20230704","4호선","남태령","1361","1244","20230707"
"20230704","8호선","남한산성입구(성남법원.검찰청)","14179","12956","20230707"
"20230704","7호선","내방","16307","16513","20230707"
"20230704","9호선","노들","5035","4352","20230707"
"20230704","9호선","노량진","25944","24679","20230707"
"20230704","경부선","노량진","7300","7552","20230707"
"20230704","7호선","노원","21142","21470","20230707"
"20230704","4호선","노원","19186","21686","20230707"
"20230704","3호선","녹번","16733","15461","20230707"
"20230704","6호선","녹사평(용산구청)","4814","4798","20230707"
"20230704","경원선","녹양","4612","4394","20230707"
"20230704","경원선","녹천","4891","4226","20230707"
"20230704","7호선","논현","19291","20092","20230707"
"20230704","경의선","능곡","4876","4587","20230707"
"20230704","8호선","단대오거리","12699","12474","20230707"
"20230704","수인선","달월","107","68","20230707"
"20230704","5호선","답십리","16655","15468","20230707"
"20230704","4호선","당고개","9782","8942","20230707"
"20230704","신림선","당곡","4904","4933","20230707"
"20230704","9호선","당산","20395","20739","20230707"
"20230704","2호선","당산","18805","22199","20230707"
"20230704","경부선","당정","6137","5928","20230707"
"20230704","일산선","대곡","3024","2285","20230707"
"20230704","과천선","대공원","5718","5684","20230707"
"20230704","7호선","대림(구로구청)","8614","8673","20230707"
"20230704","2호선","대림(구로구청)","25259","25556","20230707"
"20230704","분당선","대모산입구","6514","6532","20230707"
"20230704","경부선","대방","11084","12467","20230707"
"20230704","신림선","대방","2831","2287","20230707"
"20230704","경춘선","대성리","1146","762","20230707"
"20230704","안산선","대야미","4997","4520","20230707"
"20230704","3호선","대청","13277","12452","20230707"
"20230704","3호선","대치","12552","12686","20230707"
"20230704","일산선","대화","14762","11536","20230707"
"20230704","6호선","대흥(서강대앞)","9770","10281","20230707"
"20230704","경원선","덕계","4701","4121","20230707"
"20230704","중앙선","덕소","5617","5729","20230707"
"20230704","경원선","덕정","5618","5403","20230707"
"20230704","분당선","도곡","8221","8246","20230707"
"20230704","3호선","도곡","5933","5879","20230707"
"20230704","중앙선","도농","12107","11178","20230707"
"20230704","2호선","도림천","1446","1572","20230707"
"20230704","경원선","도봉","6137","6030","20230707"
"20230704","7호선","도봉산","9348","10608","20230707"
"20230704","경원선","도봉산","6804","4439","20230707"
"20230704","중앙선","도심","2714","2084","20230707"
"20230704","경인선","도원","3408","3516","20230707"
"20230704","경인선","도화","4121","3869","20230707"
"20230704","3호선","독립문","7745","7856","20230707"
"20230704","6호선","독바위","2949","3211","20230707"
"20230704","경부선","독산","19923","20549","20230707"
"20230704","6호선","돌곶이","10731","9833","20230707"
"20230704","1호선","동대문","11088","10516","20230707"
"20230704","4호선","동대문","21219","21315","20230707"
"20230704","2호선","동대문역사문화공원(DDP)","13324","15189","20230707"
"20230704","5호선","동대문역사문화공원(DDP)","3567","4004","20230707"
"20230704","4호선","동대문역사문화공원(DDP)","17826","15692","20230707"
"20230704","3호선","동대입구","10913","11370","20230707"
"20230704","경원선","동두천","2083","2285","20230707"
"20230704","경원선","동두천중앙","2937","2988","20230707"
"20230704","6호선","동묘앞","7823","8302","20230707"
"20230704","1호선","동묘앞","7332","7526","20230707"
"20230704","경인선","동암","15764","15608","20230707"
"20230704","경인선","동인천","13625","12840","20230707"
"20230704","4호선","동작(현충원)","1148","1318","20230707"
"20230704","9호선","동작(현충원)","1812","1553","20230707"
"20230704","경부선","두정","6019","5985","20230707"
"20230704","5호선","둔촌동","9291","9357","20230707"
"20230704","9호선2~3단계","둔촌오륜","1198","1128","20230707"
"20230704","9호선","등촌","12780","12502","20230707"
"20230704","경의선","디지털미디어시티","2986","2892","20230707"
"20230704","6호선","디지털미디어시티","15778","17883","20230707"
"20230704","공항철도 1호선","디지털미디어시티","16825","15390","20230707"
"20230704","2호선","뚝섬","24422","26018","20230707"
"20230704","7호선","뚝섬유원지","7810","7820","20230707"
"20230704","5호선","마곡","13269","13106","20230707"
"20230704","9호선","마곡나루(서울식물원)","14124","13727","20230707"
"20230704","공항철도 1호선","마곡나루(서울식물원)","11546","10677","20230707"
"20230704","일산선","마두","8003","8321","20230707"
"20230704","7호선","마들","14102","13534","20230707"
"20230704","경춘선","마석","3836","3796","20230707"
"20230704","5호선","마장","6175","5833","20230707"
"20230704","5호선","마천","8148","7625","20230707"
"20230704","5호선","마포","16412","16662","20230707"
"20230704","6호선","마포구청","15385","14248","20230707"
"20230704","중앙선","망우","7881","7701","20230707"
"20230704","6호선","망원","14585","15492","20230707"
"20230704","경원선","망월사","7654","7828","20230707"
"20230704","분당선","망포","16171","15721","20230707"
"20230704","분당선","매교","5156","5179","20230707"
"20230704","3호선","매봉","14088","13544","20230707"
"20230704","분당선","매탄권선","5755","5668","20230707"
"20230704","7호선","먹골","10784","10889","20230707"
"20230704","7호선","면목","15380","15173","20230707"
"20230704","4호선","명동","28083","30346","20230707"
"20230704","5호선","명일","9491","10006","20230707"
"20230704","경부선","명학","9455","9328","20230707"
"20230704","분당선","모란","24016","24108","20230707"
"20230704","8호선","모란","6071","4708","20230707"
"20230704","5호선","목동","17576","19078","20230707"
"20230704","8호선","몽촌토성(평화의문)","6945","7162","20230707"
"20230704","3호선","무악재","4596","4761","20230707"
"20230704","2호선","문래","24279","24458","20230707"
"20230704","경의선","문산","5443","5283","20230707"
"20230704","8호선","문정","24291","25117","20230707"
"20230704","분당선","미금","16053","16986","20230707"
"20230704","5호선","미사","18038","18436","20230707"
